"","ID","step","angle","TimeNum","locType","time","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y","Bottom.Temp","Exposure","Location","Year","TSR","HoD"
"22105","53273",8.10373206818467,-2.79893714313957,418050.516666667,"p",2017-09-09 18:31:00,1143587.45378117,10.3392163069916,5065712.15387196,-2.26323743310716,0.889769633107357,14.9402115112203,0.889769633107357,14.9402115112203,10.5840274716848,1143587.45378117,5065712.15387196,-0.82,"Post","Carson","2017",112.35,6
"23105","53273",4.07671322995993,0.188378850482194,418051.016666667,"p",2017-09-09 19:01:00,1143595.26736825,16.4222576584803,5065710.00484187,-4.57028687788701,2.36074776289209,14.1648201541707,2.36074776289209,14.1648201541707,17.0463505991077,1143595.26736825,5065710.00484187,-0.83,"Post","Carson","2017",112.85,7
"25105","53273",6.61031778419459,2.43043418074928,418051.516666667,"p",2017-09-09 19:31:00,1143599.33103569,-1.78075883375916,5065709.67896197,3.64615438955533,1.0451507068361,11.4669952472302,1.0451507068361,11.4669952472302,4.05777572772139,1143599.33103569,5065709.67896197,-0.83,"Post","Carson","2017",112.85,7
"28104","53273",14.3990865531179,0.0210471242244537,418052.016666667,"p",2017-09-09 20:01:00,1143594.68394222,-18.6763415332262,5065714.38011327,18.132442971812,1.23935467078637,12.2540805448634,1.23935467078637,12.2540805448634,26.0305824212929,1143594.68394222,5065714.38011327,-0.83,"Post","Carson","2017",112.85,7
"30105","53273",7.67644133659699,-0.150679433359524,418052.516666667,"p",2017-09-09 20:31:00,1143584.34802409,-15.7854340150142,5065724.40520628,13.2939821849229,0.357589149723534,12.6056764991015,0.357589149723534,12.6056764991015,20.637584388087,1143584.34802409,5065724.40520628,-0.84,"Post","Carson","2017",113.85,8
"33106","53273",6.88583602558892,0.0150678148431549,418053.016666667,"p",2017-09-09 21:01:00,1143579.70244854,-9.31911385925477,5065730.5163747,16.2829658553105,2.13445309154359,13.4398236595574,2.13445309154359,13.4398236595574,18.7611529540953,1143579.70244854,5065730.5163747,-0.84,"Post","Carson","2017",113.85,8
"351041","53273",3.97487511631222,-0.522687373472505,418053.516666667,"p",2017-09-09 21:31:00,1143575.45320386,-5.49319119800124,5065735.93473768,4.08059717525466,0.373885009060272,11.6058498180874,0.373885009060272,11.6058498180874,6.84298347539248,1143575.45320386,5065735.93473768,-0.84,"Post","Carson","2017",113.85,8
"371031","53273",4.5694286092644,1.42009094221519,418054.016666667,"p",2017-09-09 22:01:00,1143574.88923552,-1.90940929020435,5065739.86940055,6.98413541847271,0.984342420095771,13.831345921493,0.984342420095771,13.831345921493,7.24044138026706,1143574.88923552,5065739.86940055,-0.84,"Post","Carson","2017",115.35,9
"39100","53273",7.02516163163703,0.117535554787553,418054.516666667,"p",2017-09-09 22:31:00,1143570.31996589,-12.5256562455571,5065739.9075169,-1.9224396143111,0.231948270094864,14.320692022385,0.231948270094864,14.320692022385,12.6723256923319,1143570.31996589,5065739.9075169,-0.84,"Post","Carson","2017",115.35,9
"41104","53273",3.49891868138037,-0.0258323890591323,418055.016666667,"p",2017-09-09 23:01:00,1143563.33664421,-13.8377085220004,5065739.1419359,-1.39512720863444,2.10020951335813,13.8187904680547,2.10020951335813,13.8187904680547,13.9078595430107,1143563.33664421,5065739.1419359,-0.84,"Post","Carson","2017",115.85,10
